# 0 [K coefficient in SI units, i.e. in W/m/K]
# Mu(eV) T(K) N(#carriers) K_xx K_xy K_xz K_yy K_yz K_zz
# T(K) = 300.000 Npoints =     301 V(cm^3) =  1.145E-21
  -4.230   300.000    2.878E-06    1.3988604E-02   -1.3494443E-09   -1.8570425E-11    1.3988602E-02    3.2164855E-11    4.0525127E-03
  -4.220   300.000    1.886E-06    1.0960639E-02   -1.9157585E-09   -1.7552601E-11    1.0960636E-02    3.0401947E-11    3.2746053E-03
  -4.210   300.000    1.174E-06    8.8343332E-03   -2.7179059E-09   -1.7808608E-11    8.8343300E-03    3.0845375E-11    2.7271365E-03
  -4.200   300.000    6.359E-07    7.4644765E-03   -3.8532315E-09   -1.9438694E-11    7.4644721E-03    3.3668771E-11    2.3851513E-03
  -4.190   300.000    1.930E-07    6.7542472E-03   -5.4588499E-09   -2.2611285E-11    6.7542409E-03    3.9163863E-11    2.2329783E-03
  -4.180   300.000   -2.212E-07    6.6523397E-03   -7.7277016E-09   -2.7575362E-11    6.6523308E-03    4.7761896E-11    2.2650796E-03
  -4.170   300.000   -6.689E-07    7.1512557E-03   -1.0930995E-08   -3.4671062E-11    7.1512431E-03    6.0052007E-11    2.4867511E-03
  -4.160   300.000   -1.218E-06    8.2870605E-03   -1.5449535E-08   -4.4336902E-11    8.2870427E-03    7.6793726E-11    2.9148156E-03
  -4.150   300.000   -1.950E-06    1.0140657E-02   -2.1817395E-08   -5.7110508E-11    1.0140632E-02    9.8918249E-11    3.5783648E-03
  -4.140   300.000   -2.974E-06    1.2840399E-02   -3.0782692E-08   -7.3617525E-11    1.2840363E-02    1.2750923E-10    4.5194976E-03
  -4.130   300.000   -4.444E-06    1.6565593E-02   -4.3392027E-08   -9.4540148E-11    1.6565543E-02    1.6374825E-10    5.7938888E-03
  -4.120   300.000   -6.575E-06    2.1550069E-02   -6.1107610E-08   -1.2055246E-10    2.1549999E-02    2.0880287E-10    7.4708947E-03
  -4.110   300.000   -9.677E-06    2.8084497E-02   -8.5969391E-08   -1.5220455E-10    2.8084397E-02    2.6362586E-10    9.6327855E-03
  -4.100   300.000   -1.419E-05    3.6515453E-02   -1.2081907E-07   -1.8973189E-10    3.6515314E-02    3.2862506E-10    1.2372653E-02
  -4.090   300.000   -2.074E-05    4.7238534E-02   -1.6960890E-07   -2.3276294E-10    4.7238338E-02    4.0315694E-10    1.5790681E-02
  -4.080   300.000   -3.020E-05    6.0682285E-02   -2.3782649E-07   -2.7990153E-10    6.0682010E-02    4.8480329E-10    1.9988997E-02
  -4.070   300.000   -4.375E-05    7.7280264E-02   -3.3307764E-07   -3.2818184E-10    7.7279880E-02    5.6842711E-10    2.5066305E-02
  -4.060   300.000   -6.300E-05    9.7431640E-02   -4.6588391E-07   -3.7245546E-10    9.7431102E-02    6.4511110E-10    3.1114788E-02
  -4.050   300.000   -9.002E-05    1.2145899E-01   -6.5077100E-07   -4.0491569E-10    1.2145823E-01    7.0133368E-10    3.8222257E-02
  -4.040   300.000   -1.274E-04    1.4958805E-01   -9.0774921E-07   -4.1524764E-10    1.4958700E-01    7.1922886E-10    4.6480626E-02
  -4.030   300.000   -1.784E-04    1.8199657E-01   -1.2643206E-06   -3.9226173E-10    1.8199511E-01    6.7941576E-10    5.5997613E-02
  -4.020   300.000   -2.466E-04    2.1899219E-01   -1.7581899E-06   -3.2784963E-10    2.1899016E-01    5.6785031E-10    6.6906630E-02
  -4.010   300.000   -3.364E-04    2.6134110E-01   -2.4409117E-06   -2.2273514E-10    2.6133829E-01    3.8578614E-10    7.9376793E-02
  -4.000   300.000   -4.523E-04    3.1062916E-01   -3.3827736E-06   -9.0684119E-11    3.1062525E-01    1.5706638E-10    9.3636970E-02
  -3.990   300.000   -5.988E-04    3.6932609E-01   -4.6793049E-06    4.3703865E-11    3.6932068E-01   -7.5701262E-11    1.1002485E-01
  -3.980   300.000   -7.802E-04    4.4017904E-01   -6.4598991E-06    1.5543512E-10    4.4017158E-01   -2.6922649E-10    1.2904092E-01
